Ratio_MeltingT,Ceramic_MagpieData maximum GSmagmom,Binder_MagpieData minimum SpaceGroupNumber,Binder_MagpieData mean NsUnfilled,Binder_MagpieData maximum NdUnfilled,Binder_MagpieData mean NdValence,Binder_MagpieData mean Electronegativity,Ceramic_MagpieData maximum GSvolume_pa,Binder_Wt_Pct,Ceramic_Ta,Binder_Ti,Sinter_Temp_C,Ceramic_Wt_Pct,Grain_Size_um,"HV, kgf/mm2"
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1800,0,1,2357
1.959122275,0,194,0.179856115,8,6.908872902,1.860359712,18.12,4.17,0.5,0.026378897,1700,95.83,10,2120
1.959122275,0,194,0.179856115,8,6.908872902,1.860359712,18.12,4.17,0.5,0.026378897,1700,95.83,10,2092
1.959012158,0,194,0.17921147,8,6.888888889,1.859892473,18.12,2.79,0.5,0.028673835,1700,97.21,10,2168
1.959012158,0,194,0.17921147,8,6.888888889,1.859892473,18.12,2.79,0.5,0.028673835,1700,97.21,10,2142
1.957632038,0,194,0.181818182,8,6.889952153,1.858995215,18.12,2.09,0.5,0.028708134,1750,97.91,10,2271
1.957632038,0,194,0.181818182,8,6.889952153,1.858995215,18.12,2.09,0.5,0.028708134,1750,97.91,10,2193
1.957632038,0,194,0.181818182,8,6.889952153,1.858995215,18.12,2.09,0.5,0.028708134,1800,97.91,10,2208
1.957865896,0,194,0.181818182,8,6.880681818,1.859431818,18.12,1.76,0.5,0.028409091,1800,98.24,10,2321
1.955008057,0,194,0.182481752,8,6.919708029,1.861423358,18.12,2.74,0.5,0.025547445,1800,97.26,10,2321
1.958439384,0,194,0.18115942,8,6.900966184,1.86,18.12,4.14,0.5,0.026570048,1800,95.86,10,2282
1.958439384,0,194,0.18115942,8,6.900966184,1.86,18.12,4.14,0.5,0.026570048,1800,95.86,10,2326
1.961342345,0,194,0.176470588,8,6.964705882,1.861764706,18.12,0.85,0.5,0.023529412,1800,99.15,10,2309
1.95916551,0,194,0.177777778,8,6.903703704,1.859333333,18.12,1.35,0.5,0.02962963,1800,98.65,10,2321
1.965607553,0,194,0.166666667,8,6.948717949,1.863846154,18.12,0.78,0.5,0.025641026,2000,99.22,10,2557
1.932640214,0,194,0.205357143,8,6.674107143,1.853839286,18.12,4.48,0.5,0.035714286,1700,95.52,10,2059
1.932640214,0,194,0.205357143,8,6.674107143,1.853839286,18.12,4.48,0.5,0.035714286,1700,95.52,10,2012
1.93019271,0,194,0.206666667,8,6.666666667,1.854233333,18.12,3,0.5,0.036666667,1725,97,10,2221
1.93019271,0,194,0.206666667,8,6.666666667,1.854233333,18.12,3,0.5,0.036666667,1725,97,10,2151
1.937193822,0,194,0.203703704,8,6.648148148,1.85191358,18.12,1.62,0.5,0.037037037,2200,98.38,10,2113
1.937193822,0,194,0.203703704,8,6.648148148,1.85191358,18.12,1.62,0.5,0.037037037,2200,98.38,10,2210
1.682541332,0,194,0.06284153,8,6.959016393,1.872909836,13.01,7.32,0,0.009562842,1475,92.68,10,2195
1.682541332,0,194,0.06284153,8,6.959016393,1.872909836,13.01,7.32,0,0.009562842,1475,92.68,10,2217
1.672476918,0,194,0.10460251,8,6.947001395,1.868577406,13.01,7.17,0,0.015341702,1520,92.83,10,2173
1.672476918,0,194,0.10460251,8,6.947001395,1.868577406,13.01,7.17,0,0.015341702,1520,92.83,10,2223
1.959122275,0,194,0.179856115,8,6.908872902,1.860359712,18.12,4.17,0.5,0.026378897,1800,95.83,10,2092
1.959012158,0,194,0.17921147,8,6.888888889,1.859892473,18.12,2.79,0.5,0.028673835,1800,97.21,10,2028
1.957632038,0,194,0.181818182,8,6.889952153,1.858995215,18.12,2.09,0.5,0.028708134,1750,97.91,10,2193
1.957632038,0,194,0.181818182,8,6.889952153,1.858995215,18.12,2.09,0.5,0.028708134,1800,97.91,10,2208
1.957865896,0,194,0.181818182,8,6.880681818,1.859431818,18.12,1.76,0.5,0.028409091,1800,98.24,10,2294
1.961342345,0,194,0.176470588,8,6.964705882,1.861764706,18.12,0.85,0.5,0.023529412,1800,99.15,10,2309
1.955008057,0,194,0.182481752,8,6.919708029,1.861423358,18.12,2.74,0.5,0.025547445,1800,97.26,10,2321
2.011595021,0,194,0,3,7,1.88,18.12,0,0.5,0,2200,0,10,2688
1.965607553,0,194,0.166666667,8,6.948717949,1.863846154,18.12,0.78,0.5,0.025641026,2200,99.22,10,2562
2.011595021,0,194,0,3,7,1.88,18.12,0,0.5,0,2200,0,10,2402
2.011595021,0,194,0,3,7,1.88,18.12,0,0.5,0,2200,0,10,2438
2.011595021,0,194,0,3,7,1.88,18.12,0,0.5,0,2200,0,10,2092
2.011595021,0,194,0,3,7,1.88,18.12,0,0.5,0,2200,0,10,2207
1.955008057,0,194,0.182481752,8,6.919708029,1.861423358,18.12,2.74,0.5,0.025547445,1400,97.26,10,2532
1.958439384,0,194,0.18115942,8,6.900966184,1.86,18.12,4.14,0.5,0.026570048,1400,95.86,10,2364
2.138088602,0,194,0,3,7.247191011,1.88741573,16.05,0.89,0,0,1400,99.11,1,2060
2.150734158,0,194,0,3,7.505617978,1.895168539,16.05,0.89,0,0,1400,99.11,1,2330
2.162970672,0,194,0,3,7.752808989,1.90258427,16.05,0.89,0,0,1400,99.11,1,2470
2.138310313,0,194,0,3,7.251748252,1.887552448,16.05,2.86,0,0,1400,97.14,1,2270
2.150544001,0,194,0,3,7.501754386,1.895052632,16.05,2.85,0,0,1400,97.15,1,2210
2.162917866,0,194,0,3,7.751748252,1.902552448,16.05,2.86,0,0,1400,97.14,1,2240
2.138250027,0,194,0,3,7.250509165,1.887515275,16.05,4.91,0,0,1400,95.09,1,2030
2.150507574,0,194,0,3,7.501014199,1.895030426,16.05,4.93,0,0,1400,95.07,1,2100
2.162856081,0,194,0,3,7.750507099,1.902515213,16.05,4.93,0,0,1400,95.07,1,2080
2.03466062,0,194,0,3,7.501066098,1.895031983,18.12,4.69,0.5,0,1400,95.31,1,2300
2.150565114,0,194,0,3,7.502183406,1.895065502,16.05,4.58,0,0,1400,95.42,1,2130
2.078458992,0,194,0.2125,5,6.2,1.814,16.05,16,0,0,1200,84,1,1413
2.09467026,0,194,0.179104478,8,5.233830846,1.759054726,16.05,10.05,0,0.15920398,1500,89.95,30,2231
2.094281907,0,194,0.18,8,5.22,1.7583,16.05,20,0,0.16,1500,80,30,2358
2.125227494,0,194,0.216,5,5.837,1.79979,16.05,10,0,0,1300,90,30,1200
2.125227494,0,194,0.216,5,5.837,1.79979,16.05,10,0,0,1400,90,30,2160
2.125227494,0,194,0.216,5,5.837,1.79979,16.05,10,0,0,1450,90,30,2090
2.125524917,0,194,0.2155,5,5.839,1.79994,16.05,20,0,0,1300,80,30,1600
2.125524917,0,194,0.2155,5,5.839,1.79994,16.05,20,0,0,1400,80,30,1701
2.125524917,0,194,0.2155,5,5.839,1.79994,16.05,20,0,0,1450,80,30,1640
2.122470977,0,194,0.005994006,5,6.975024975,1.877892108,16.05,10.01,0,0,1410,89.99,30,1458
2.118860203,0,194,0.042931937,5,6.820942408,1.854010471,16.05,9.55,0,0,1410,90.45,30,1550
2.109146372,0,194,0.091001011,5,6.633973711,1.826926188,16.05,9.89,0,0,1410,90.11,30,1679
2.119317606,0,194,0.03968254,5,6.838095238,1.856333333,16.05,12.6,0,0,1410,87.4,30,1421
2.10348285,0,194,0.090497738,5,6.652589241,1.832885872,16.05,19.89,0,0,1410,80.11,30,1222
2.138225255,0,194,0,3,7.25,1.8875,16.05,10,0,0,1380,90,1,1136
2.150457665,0,194,0,3,7.5,1.895,16.05,10,0,0,1380,90,1,1110
2.162830839,0,194,0,3,7.75,1.9025,16.05,10,0,0,1380,90,1,1101
2.138225255,0,194,0,3,7.25,1.8875,16.05,6,0,0,1380,94,1,1110
2.138225255,0,194,0,3,7.25,1.8875,16.05,6,0,0,1380,94,1,1127
2.138225255,0,194,0,3,7.25,1.8875,16.05,6,0,0,1380,94,1,1350
1.833524026,0,194,0,3,7.5,1.895,15.69,12,0,0,1450,88,1,1280
1.648741418,2.25E-05,194,0,3,7.5,1.895,16.69,12,0,0,1450,88,1,1263
1.833524026,0,194,0,3,7.5,1.895,15.69,12,0,0,1450,88,1,1262
1.833524026,0,194,0,3,7.5,1.895,15.69,12,0,0,1450,88,1,1285
2.095551342,0,194,0,4,6.4,1.85,16.05,20,0,0,1400,80,10,1070
1.597116249,0,225,0,4,6.83248731,1.863299492,11.19,19.7,0,0,1420,80.3,20,1520
2.140660591,0,194,0,3,7.3,1.889,16.05,11,0,0,1400,89,1,1173
2.140660591,0,194,0,3,7.3,1.889,16.05,11,0,0,1400,89,1,1128
2.140660591,0,194,0,3,7.3,1.889,16.05,11,0,0,1400,89,1,1185
2.140660591,0,194,0,3,7.3,1.889,16.05,11,0,0,1400,89,1,1128
2.150457665,0,194,0,3,7.5,1.895,16.05,11,0,0,1400,89,1,1120
2.150457665,0,194,0,3,7.5,1.895,16.05,11,0,0,1400,89,1,1113
2.150457665,0,194,0,3,7.5,1.895,16.05,11,0,0,1400,89,1,1150
2.150457665,0,194,0,3,7.5,1.895,16.05,11,0,0,1400,89,1,1113
2.162830839,0,194,0,3,7.75,1.9025,16.05,11,0,0,1400,89,1,1102
2.162830839,0,194,0,3,7.75,1.9025,16.05,11,0,0,1400,89,1,1109
2.162830839,0,194,0,3,7.75,1.9025,16.05,11,0,0,1400,89,1,1072
2.162830839,0,194,0,3,7.75,1.9025,16.05,11,0,0,1400,89,1,1091
2.12191521,0,225,0.025641026,5,7.153846154,1.872820513,16.05,3.9,0,0,1550,96.1,30,1733
1.653709236,0,194,0.180774749,8,6.898134864,1.859885222,13.01,6.97,0,0.027259684,1475,93.03,10,2322
1.653709236,0,194,0.180774749,8,6.898134864,1.859885222,13.01,6.97,0,0.027259684,1450,93.03,10,2272
1.653709236,0,194,0.180774749,8,6.898134864,1.859885222,13.01,6.97,0,0.027259684,1500,93.03,10,2259
1.653709236,0,194,0.180774749,8,6.898134864,1.859885222,13.01,6.97,0,0.027259684,1550,93.03,10,2246
1.653709236,0,194,0.180774749,8,6.898134864,1.859885222,13.01,6.97,0,0.027259684,1550,93.03,10,2064
1.653709236,0,194,0.180774749,8,6.898134864,1.859885222,13.01,6.97,0,0.027259684,1550,93.03,10,2246
2.075180604,0,225,0.107526882,5,6.838709677,1.849569892,16.05,9.3,0,0,1500,90.7,30,1400
2.125563745,0,225,0,4,7.024770739,1.87099083,16.05,9.487,0,0,1450,90.513,1,1902
2.125563229,0,225,0,4,7.024760383,1.870990415,16.05,12.52,0,0,1450,87.48,1,1544
2.125566314,0,225,0,4,7.024822237,1.870992889,16.05,15.47,0,0,1450,84.53,1,1321
2.124328905,0,225,0,4,7,1.87,16.05,15,0,0,1350,85,30,1463
2.124328905,0,225,0,4,7,1.87,16.05,15,0,0,1400,85,30,1488
1.615501071,0,194,0,3,7.294117647,1.888823529,11.19,6.8,0,0,1400,93.2,10,1850
2.124328905,0,225,0,4,7,1.87,16.05,10,0,0,1400,90,50,1499
2.053604597,0,194,0.15,5,7.4,1.888,16.05,10,0,0,1500,90,30,1495
2.135795453,0,194,0,3,7.2,1.886,16.05,15,0,0,1400,85,1,969
2.135795453,0,194,0,3,7.2,1.886,16.05,15,0,0,1400,85,1,1040
2.135795453,0,194,0,3,7.2,1.886,16.05,10,0,0,1400,90,1,1183
2.135795453,0,194,0,3,7.2,1.886,16.05,10,0,0,1400,90,1,1254
2.134178651,0,194,0,3,7.166666667,1.885,16.05,3,0,0,1400,97,30,1950
2.125890735,0,194,0.05,5,7.41,1.8843,16.05,30,0,0,1400,70,1,650
2.125890735,0,194,0.05,5,7.41,1.8843,16.05,30,0,0,1400,70,1,600
2.126400629,0,194,0.048,5,7.404,1.88444,16.05,25,0,0,1400,75,1,750
2.124080826,0,194,0.053333333,5,7.4,1.883466667,16.05,15,0,0,1400,85,1,900
2.125409928,0,194,0.05,5,7.4,1.884,16.05,20,0,0,1400,80,1,800
2.103011272,0,194,0.059487179,7,7.118974359,1.871784615,16.05,9.75,0,0,1400,90.25,30,1683
2.172243307,0,194,0,3,7.938271605,1.908148148,16.05,8.1,0,0,1400,91.9,30,1301
2.087102841,0,194,0.102040816,5,7.020408163,1.864285714,16.05,4.9,0,0,1400,95.1,30,1953
1.550177337,2.25E-05,225,0.162436548,5,6.121827411,1.813756345,16.69,39.4,0,0,1420,60.6,1,1050
1.550177337,2.25E-05,225,0.162436548,5,6.121827411,1.813756345,16.69,29.55,0,0,1420,70.45,1,1260
1.550177337,2.25E-05,225,0.162436548,5,6.121827411,1.813756345,16.69,19.7,0,0,1420,80.3,1,1340
1.528163497,2.25E-05,229,0.203045685,5,5.796954315,1.795482234,16.69,29.55,0,0,1420,70.45,1,1500
1.528163497,2.25E-05,229,0.203045685,5,5.796954315,1.795482234,16.69,39.4,0,0,1420,60.6,1,1350
1.528163497,2.25E-05,229,0.203045685,5,5.796954315,1.795482234,16.69,49.25,0,0,1420,50.75,1,1320
1.528163497,2.25E-05,229,0.203045685,5,5.796954315,1.795482234,16.69,59.1,0,0,1420,40.9,1,1050
1.591385974,2.25E-05,229,0,4,6,1.83,16.69,58.8,0,0,1420,41.2,1,1150
1.591385974,2.25E-05,229,0,4,6,1.83,16.69,49,0,0,1420,51,1,1300
1.591385974,2.25E-05,229,0,4,6,1.83,16.69,39.2,0,0,1420,60.8,1,1360
1.591385974,2.25E-05,229,0,4,6,1.83,16.69,29.4,0,0,1420,70.6,1,1470
1.601662794,2.25E-05,225,0,4,6.28,1.8412,16.69,40,0,0,1420,60,1,1020
1.601873907,2.25E-05,225,0,4,6.285714286,1.841428571,16.69,30.1,0,0,1420,69.9,1,1220
1.601662794,2.25E-05,225,0,4,6.28,1.8412,16.69,20,0,0,1420,80,1,1360
1.804771555,2.25E-05,225,0,4,4.535968028,1.776318828,16.69,45.04,0,0,1450,54.96,1,832
1.804823766,2.25E-05,225,0,4,4.535652174,1.776307246,16.69,34.5,0,0,1450,65.5,1,885
1.804916461,2.25E-05,225,0,4,4.53509145,1.776286687,16.69,23.51,0,0,1450,76.49,1,1134
1.80473263,2.25E-05,225,0,4,4.536203523,1.776327462,16.69,30.66,0,0,1500,69.34,10,989
1.804939447,2.25E-05,225,0,4,4.534952412,1.776281588,16.69,30.47,0,0,1500,69.53,10,1041
1.804733485,2.25E-05,225,0,4,4.536198347,1.776327273,16.69,30.25,0,0,1500,69.75,10,1058
1.804797839,2.25E-05,225,0,4,4.535809019,1.776312997,16.69,30.16,0,0,1500,69.84,10,1052
1.804854784,2.25E-05,225,0,4,4.535464535,1.776300366,16.69,30.03,0,0,1500,69.97,10,991
1.804974376,2.25E-05,225,0,4,4.534741144,1.776273842,16.69,29.36,0,0,1500,70.64,10,1125
1.804686569,2.25E-05,225,0,4,4.5364822,1.776337681,16.69,28.37,0,0,1500,71.63,10,1092
1.804811193,2.25E-05,225,0,4,4.535728231,1.776310035,16.69,25.61,0,0,1500,74.39,10,1194
1.804974239,2.25E-05,225,0,4,4.534741975,1.776273872,16.69,24.61,0,0,1500,75.39,10,1171
1.804751199,2.25E-05,225,0,4,4.536091178,1.776323343,16.69,23.69,0,0,1500,76.31,10,1092
1.804906574,2.25E-05,225,0,4,4.535151257,1.776288879,16.69,23.47,0,0,1500,76.53,10,1204
1.804658965,2.25E-05,225,0,4,4.536649215,1.776343805,16.69,22.92,0,0,1500,77.08,10,1233
1.805061888,2.25E-05,225,0,4,4.53421186,1.776254435,16.69,19.73,0,0,1500,80.27,10,1246
1.805023048,2.25E-05,225,0,4,4.534446764,1.776263048,16.69,19.16,0,0,1500,80.84,10,1254
1.804987153,2.25E-05,225,0,4,4.534663866,1.776271008,16.69,19.04,0,0,1500,80.96,10,1304
1.804962971,2.25E-05,225,0,4,4.534810127,1.776276371,16.69,18.96,0,0,1500,81.04,10,1263
1.804603255,2.25E-05,225,0,4,4.536986301,1.776356164,16.69,18.25,0,0,1500,81.75,10,1275
1.804842773,2.25E-05,225,0,4,4.53553719,1.77630303,16.69,18.15,0,0,1500,81.85,10,1317
1.805009094,2.25E-05,225,0,4,4.534531162,1.776266143,16.69,17.81,0,0,1500,82.19,10,1267
1.804891315,2.25E-05,225,0,4,4.535243553,1.776292264,16.69,17.45,0,0,1500,82.55,10,1358
1.804669517,2.25E-05,225,0,4,4.536585366,1.776341463,16.69,16.4,0,0,1500,83.6,10,1396
1.804849424,2.25E-05,225,0,4,4.535496957,1.776301555,16.69,14.79,0,0,1500,85.21,10,1417
1.8048382,2.25E-05,225,0,4,4.535564854,1.776304045,16.69,14.34,0,0,1500,85.66,10,1459
1.804634616,2.25E-05,225,0,4,4.536796537,1.776349206,16.69,13.86,0,0,1500,86.14,10,1469
1.723851029,2.25E-05,225,0,4,5.048498845,1.795111624,16.69,12.99,0,0,1480,87.01,10,1581
1.72385478,2.25E-05,225,0,4,5.048473968,1.795110712,16.69,16.71,0,0,1480,83.29,10,1489
1.723823903,2.25E-05,225,0,4,5.04867872,1.79511822,16.69,21.57,0,0,1480,78.43,10,1224
1.72386382,2.25E-05,225,0,4,5.048414023,1.795108514,16.69,23.96,0,0,1480,76.04,10,1152
1.723843243,2.25E-05,225,0,4,5.048550472,1.795113517,16.69,28.63,0,0,1480,71.37,10,1081
1.723848705,2.25E-05,225,0,4,5.048514251,1.795112189,16.69,32.98,0,0,1480,67.02,10,1051
1.723767966,2.25E-05,225,0,4,5.049049663,1.795131821,16.69,32.62,0,0,1480,67.38,10,948
1.723684506,2.25E-05,225,0,4,5.049603175,1.795152116,16.69,30.24,0,0,1480,69.76,10,961
1.723819676,2.25E-05,225,0,4,5.048706752,1.795119248,16.69,29.77,0,0,1480,70.23,10,1020
1.723696054,2.25E-05,225,0,4,5.049526584,1.795149308,16.69,27.46,0,0,1480,72.54,10,1059
1.7236527,2.25E-05,225,0,4,5.049814126,1.795159851,16.69,26.9,0,0,1480,73.1,10,1265
1.723770813,2.25E-05,225,0,4,5.049030787,1.795131129,16.69,26.31,0,0,1480,73.69,10,1111
1.72390947,2.25E-05,225,0,4,5.048111332,1.795097416,16.69,25.15,0,0,1480,74.85,10,1183
1.72386382,2.25E-05,225,0,4,5.048414023,1.795108514,16.69,23.96,0,0,1480,76.04,10,1071
1.72386382,2.25E-05,225,0,4,5.048414023,1.795108514,16.69,23.96,0,0,1480,76.04,10,1092
1.72386382,2.25E-05,225,0,4,5.048414023,1.795108514,16.69,23.96,0,0,1480,76.04,10,1061
1.723737677,2.25E-05,225,0,4,5.049250535,1.795139186,16.69,23.35,0,0,1480,76.65,10,1071
1.723723645,2.25E-05,225,0,4,5.049343594,1.795142598,16.69,22.09,0,0,1480,77.91,10,1052
1.723823903,2.25E-05,225,0,4,5.04867872,1.79511822,16.69,21.57,0,0,1480,78.43,10,1337
1.723834593,2.25E-05,225,0,4,5.048607834,1.795115621,16.69,21.19,0,0,1480,78.81,10,1233
1.723851366,2.25E-05,225,0,4,5.048496605,1.795111542,16.69,20.62,0,0,1480,79.38,10,1214
1.723765245,2.25E-05,225,0,4,5.049067713,1.795132483,16.69,20.38,0,0,1480,79.62,10,1379
1.723765245,2.25E-05,225,0,4,5.049067713,1.795132483,16.69,20.38,0,0,1480,79.62,10,1224
1.723685717,2.25E-05,225,0,4,5.049595142,1.795151822,16.69,19.76,0,0,1480,80.24,10,1231
1.723573823,2.25E-05,225,0,4,5.050337312,1.795179035,16.69,19.27,0,0,1480,80.73,10,1295
1.723831884,2.25E-05,225,0,4,5.048625793,1.795116279,16.69,18.92,0,0,1480,81.08,10,1327
1.723928892,2.25E-05,225,0,4,5.047982552,1.795092694,16.69,18.34,0,0,1480,81.66,10,1193
1.723734423,2.25E-05,225,0,4,5.049272116,1.795139978,16.69,17.86,0,0,1480,82.14,10,1406
1.723658787,2.25E-05,225,0,4,5.049773756,1.795158371,16.69,17.68,0,0,1480,82.32,10,1377
1.723748264,2.25E-05,225,0,4,5.049180328,1.795136612,16.69,16.47,0,0,1480,83.53,10,1449
1.723930713,2.25E-05,225,0,4,5.04797048,1.795092251,16.69,16.26,0,0,1480,83.74,10,1244
1.723582564,2.25E-05,225,0,4,5.05027933,1.795176909,16.69,16.11,0,0,1480,83.89,10,1387
1.723920159,2.25E-05,225,0,4,5.048040455,1.795094817,16.69,15.82,0,0,1480,84.18,10,1479
1.723844266,2.25E-05,225,0,4,5.048543689,1.795113269,16.69,15.45,0,0,1480,84.55,10,1450
1.72386276,2.25E-05,225,0,4,5.048421053,1.795108772,16.69,14.25,0,0,1480,85.75,10,1572
1.723630471,2.25E-05,225,0,4,5.049961568,1.795165257,16.69,13.01,0,0,1480,86.99,10,1368
1.723612498,2.25E-05,225,0,4,5.050080775,1.795169628,16.69,12.38,0,0,1480,87.62,10,1552
1.723538599,2.25E-05,225,0,4,5.050570962,1.795187602,16.69,12.26,0,0,1480,87.74,10,1652
1.658199889,0,229,0,4,6,1.83,13.01,49.3,0,0,1450,50.7,30,1250
1.602503704,2.25E-05,225,0,4,6.302752294,1.842110092,16.69,21.8,0,0,1450,78.2,30,1305
1.602503704,2.25E-05,225,0,4,6.302752294,1.842110092,16.69,21.8,0,0,1450,78.2,30,1326
1.602284357,2.25E-05,225,0,4,6.296819788,1.841872792,16.69,28.3,0,0,1450,71.7,30,1122
1.602284357,2.25E-05,225,0,4,6.296819788,1.841872792,16.69,28.3,0,0,1450,71.7,30,1193
1.602319366,2.25E-05,225,0,4,6.297766749,1.84191067,16.69,40.3,0,0,1450,59.7,30,928
1.602319366,2.25E-05,225,0,4,6.297766749,1.84191067,16.69,40.3,0,0,1450,59.7,30,1009
2.010787727,0,194,0.216,5,5.838,1.799833333,18.12,15,0.5,0,1450,85,30,1822
1.560111848,2.25E-05,194,0.1687,8,6.3788,1.8159945,16.69,20,0,0.07765,1380,80,30,1876
2.010787727,0,194,0.216,5,5.838,1.799833333,18.12,15,0.5,0,1450,85,1,1808
2.092751561,0,194,0.182,8,5.233,1.75881,16.05,10,0,0.158,1550,90,20,2070
2.092751561,0,194,0.182,8,5.233,1.75881,16.05,10,0,0.158,1550,90,10,2203
1.604498536,2.25E-05,194,0.182,8,5.233,1.75881,16.69,10,0,0.158,1600,90,10,2090
1.604498536,2.25E-05,194,0.182,8,5.233,1.75881,16.69,10,0,0.158,1550,90,10,1897
1.629397616,2.25E-05,194,0.216,5,5.837,1.79979,16.69,10,0,0,1500,90,10,1953
1.629397616,2.25E-05,194,0.216,5,5.837,1.79979,16.69,10,0,0,1550,90,10,1975
1.629397616,2.25E-05,194,0.216,5,5.837,1.79979,16.69,10,0,0,1600,90,10,1969
1.629397616,2.25E-05,194,0.216,5,5.837,1.79979,16.69,10,0,0,1650,90,10,1924
1.745820535,0,194,0.233,5,6.309,1.81521,15.69,10,0,0,1400,90,20,2054
1.716076828,0,194,0.241333333,5,6.530666667,1.8224,15.69,15,0,0,1440,85,30,1754
1.759714975,0,194,0.241333333,5,6.530666667,1.8224,18.18,15,0,0,1440,85,30,1853
1.759714975,0,194,0.241333333,5,6.530666667,1.8224,18.18,15,0,0,1440,85,30,1793
1.759714975,0,194,0.241333333,5,6.530666667,1.8224,18.18,15,0,0,1440,85,30,1804
2.144446345,0,225,0,4,7.4,1.886,16.05,19.2,0,0,1460,80.8,1,1052
2.144446345,0,225,0,4,7.4,1.886,16.05,19.2,0,0,1460,80.8,1,1054
2.144446345,0,225,0,4,7.4,1.886,16.05,19.2,0,0,1460,80.8,1,1094
2.144446345,0,225,0,4,7.4,1.886,16.05,19.2,0,0,1460,80.8,1,1153
2.144446345,0,225,0,4,7.4,1.886,16.05,19.2,0,0,1460,80.8,1,1124
2.144446345,0,225,0,4,7.4,1.886,16.05,19.2,0,0,1460,80.8,1,1136
2.144446345,0,225,0,4,7.4,1.886,16.05,23.875,0,0,1460,76.125,1,1059
2.144446345,0,225,0,4,7.4,1.886,16.05,23.875,0,0,1460,76.125,1,1101
2.144446345,0,225,0,4,7.4,1.886,16.05,23.875,0,0,1460,76.125,1,943
2.144446345,0,225,0,4,7.4,1.886,16.05,23.875,0,0,1460,76.125,1,962
2.144446345,0,225,0,4,7.4,1.886,16.05,23.875,0,0,1460,76.125,1,1049
1.342956274,0,225,0.945692884,5,5.162921348,2.123014981,16.05,53.4,0,0,1250,46.6,1,1202
1.342956274,0,225,0.945692884,5,5.162921348,2.123014981,16.05,53.4,0,0,1250,46.6,1,1373
1.342956274,0,225,0.945692884,5,5.162921348,2.123014981,16.05,53.4,0,0,1250,46.6,1,1362
1.342956274,0,225,0.945692884,5,5.162921348,2.123014981,16.05,53.4,0,0,1250,46.6,1,1076
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1373
1.27884274,2.25E-05,225,0.45,5,6.65,2.0225,16.69,12,0,0,1500,88,20,1885
1.27884274,2.25E-05,225,0.45,5,6.65,2.0225,16.69,12,0,0,1500,88,20,1895
1.27884274,2.25E-05,225,0.45,5,6.65,2.0225,16.69,12,0,0,1500,88,20,1918
1.27884274,2.25E-05,225,0.45,5,6.65,2.0225,16.69,12,0,0,1500,88,20,1924
1.27884274,2.25E-05,225,0.45,5,6.65,2.0225,16.69,12,0,0,1500,88,20,1939
1.27884274,2.25E-05,225,0.45,5,6.65,2.0225,16.69,12,0,0,1500,88,20,1945
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1850,0,20,1447
1.667824073,2.25E-05,225,0,2,8,1.91,16.69,3,0,0,1650,97,1,-
1.667824073,2.25E-05,225,0,2,8,1.91,16.69,8,0,0,1650,92,1,-
1.667824073,2.25E-05,225,0,2,8,1.91,16.69,12,0,0,1650,88,1,-
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,12,0,0,1050,88,10,1828
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,12,0,0,1100,88,10,1839
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,12,0,0,1150,88,10,1946
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,12,0,0,1200,88,10,1893
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,12,0,0,1250,88,10,1880
2.175347221,0,225,0,2,8,1.91,16.05,10,0,0,1550,90,10,1897
2.175347221,0,225,0,2,8,1.91,16.05,10,0,0,1550,90,20,1825
2.011595021,0,194,0,3,7,1.88,18.12,8,0.5,0,1700,92,10,1968
2.011595021,0,194,0,3,7,1.88,18.12,8,0.5,0,1700,92,10,2052
2.011595021,0,194,0,3,7,1.88,18.12,8,0.5,0,1700,92,10,1979
2.011595021,0,194,0,3,7,1.88,18.12,8,0.5,0,1700,92,10,1965
1.858880089,0,194,0,3,7,1.88,18.18,0,0,0,1400,0,3,1900
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,30,2452
1.812782804,0,194,0,3,7,1.88,15.69,0,0,0,1400,0,1,2400
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,2300
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,0,0,0,1850,0,0.3,1740
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,0,0,0,1850,0,0.3,2100
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,0,0,0,1850,0,0.3,2120
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1450,0,30,2060
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1450,0,30,1968
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1800,0,1,2627
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1800,0,1,2468
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1800,0,1,2439
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1800,0,1,2453
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1800,0,1,1645
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1800,0,1,1832
