Unnamed: 0,Group,Subgroup,Composition,"Binder, vol-%","d, mm","HV, kgf/mm2","KIC, MPa·m1/2","Load, kgf","TRS, MPa",Sintering,"T, °C",Ceramic_Type,Ceramic_Vol_Frac,Ceramic_Wt_Pct,Binder_Composition,VEC,H_mix,S_mix,Delta_R,Delta_Chi,Lattice_Constant_Est,Lattice_Mismatch,CTE_Mismatch,CTE_Binder,T_Liquidus_Est,T_Homologous,Sinter_Temp_K,Grain_Size,Parsed_Ceramic
105,co,1.0,b WC x Co,-,1.3,903,15.1,10,-,-,-,WC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
106,co,1.0,b WC x Co,-,1.3,955,16,10,-,-,-,WC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
107,co,1.0,b WC x Co,-,1.3,1104,13.2,10,-,-,-,WC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
108,co,1.0,b WC x Co,-,1.3,1253,12.5,10,-,-,-,WC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
109,co,1.0,b WC x Co,-,1.3,1334,11.4,10,-,-,-,WC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
110,co,1.0,b WC x Co,-,1.3,1423,11.6,10,-,-,-,WC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
111,co,1.0,b WC x Co,-,1.3,1423,12.5,10,-,-,-,WC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
112,co,1.0,b WC x Co,-,1.3,1551,10.3,10,-,-,-,WC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
113,co,1.0,b WC x Co,-,1.3,1642,10,10,-,-,-,WC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
114,co,1.0,b WC x Co,-,1,1141,11.5,10,-,-,-,WC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
115,co,1.0,b WC x Co,-,1,1332,9.2,10,-,-,-,WC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
116,co,1.0,b WC x Co,-,1,1584,8.5,10,-,-,-,WC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
117,co,1.0,b WC x Co,-,1,1703,7.7,10,-,-,-,WC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
118,co,1.0,b WC x Co,-,1,1763,8.6,10,-,-,-,WC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
119,co,1.0,b WC x Co,-,1,1803,7.7,10,-,-,-,WC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
120,co,1.0,b WC x Co,-,1,1810,7.5,10,-,-,-,WC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
121,co,1.0,b WC x Co,-,1,1843,7.9,10,-,-,-,WC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
122,co,1.0,b WC x Co,-,0.4,1682,7,10,-,-,-,WC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
123,co,1.0,b WC x Co,-,0.4,2022,5.4,10,-,-,-,WC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
124,co,1.0,b WC x Co,-,0.4,2353,6.1,10,-,-,-,WC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
125,co,1.0,b WC 31 Co 34 Os,69.1,3.8,1443,11.9,-,-,f,-,WC,0.69,69.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
126,co,1.0,b WC 65 Co,76.6,3.7,1336,14.9,-,-,f,-,WC,0.35,35.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
127,co,1.0,b WC x Co,-,-,1370,12.3,50,-,con,1500,WC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,1.002827814382264,1773.15,50.0,WC
128,co,1.0,b WC x Co,-,-,1297,15.5,50,-,con,1500,WC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,1.002827814382264,1773.15,50.0,WC
129,co,1.0,b WC 10 Co,16.4,0.8,1420,13.2,30,-,-,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
130,co,1.0,b WC 2.9 Co,5,0.9,2014,6.5,-,-,-,-,WC,0.971,97.1,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
131,co,1.0,b WC 6 Co,10.1,1,1710,9,30,-,con,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
132,co,1.0,b WC 6 Co,10.1,0.7,1860,8.2,30,-,con,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
133,co,1.0,b WC 10 Co,16.4,2.5,1280,16.4,30,-,con,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
134,co,1.0,b WC 9.2 Co,15.2,0.9,1780,8.9,30,-,con,-,WC,0.9079999999999999,90.8,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
135,co,1.0,b WC 1 Co,1.8,0.6,2255,-,-,880,-,-,WC,0.99,99.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
136,co,1.0,b WC 2 Co,3.5,0.9,1890,-,-,1180,-,-,WC,0.98,98.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
137,co,1.0,b WC 5 Co,8.5,1.5,1650,-,-,1960,-,-,WC,0.95,95.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
138,co,1.0,b WC 7 Co,11.7,2,1362,-,-,3100,-,-,WC,0.93,93.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
139,co,1.0,b WC 8 Co,13.3,4.5,1222,-,-,3000,-,-,WC,0.92,92.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
140,co,1.0,b WC 25 Co,37,2.1,801,32.6,100,-,con,-,WC,0.75,75.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,100.0,WC
141,co,1.0,b WC 20 Co,30.6,2.3,870,31.9,100,-,con,-,WC,0.8,80.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,100.0,WC
142,co,1.0,b WC 25 Co,37,1.1,889,39.9,100,-,con,-,WC,0.75,75.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,100.0,WC
143,co,1.0,b WC 24 Co,35.8,1.1,907,32,100,-,con,-,WC,0.76,76.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,100.0,WC
144,co,1.0,b WC 20 Co,30.6,2.2,919,27.1,100,-,con,-,WC,0.8,80.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,100.0,WC
145,co,1.0,b WC 11 Co,17.9,5.2,973,20.4,100,-,con,-,WC,0.89,89.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,100.0,WC
146,co,1.0,b WC 15 Co,23.7,1.9,987,22.5,100,-,con,-,WC,0.85,85.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,100.0,WC
147,co,1.0,b WC 20 Co,30.6,1,994,24.1,100,-,con,-,WC,0.8,80.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,100.0,WC
148,co,1.0,b WC 9 Co,14.9,4.9,996,19,100,-,con,-,WC,0.91,91.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,100.0,WC
149,co,1.0,b WC 10 Co,16.4,2.8,1014,15.6,100,-,con,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,100.0,WC
150,co,1.0,b WC 15 Co,23.7,2,1019,28.8,100,-,con,-,WC,0.85,85.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,100.0,WC
151,co,1.0,b WC 15 Co,23.7,1.9,1055,19.9,100,-,con,-,WC,0.85,85.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,100.0,WC
152,co,1.0,b WC 20 Co,30.6,1.2,1071,26.2,100,-,con,-,WC,0.8,80.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,100.0,WC
153,co,1.0,b WC 6 Co,10.1,3.6,1073,13.3,100,-,con,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,100.0,WC
154,co,1.0,b WC 10 Co,16.4,1.8,1196,14.6,100,-,con,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,100.0,WC
155,co,1.0,b WC 6 Co,10.1,2.9,1203,12.2,100,-,con,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,100.0,WC
156,co,1.0,b WC 6 Co,10.1,1.6,1266,12,100,-,con,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,100.0,WC
157,co,1.0,b WC 15.2 Co,24,3.1,935,20.9,-,3250,HIP,-,WC,0.848,84.8,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
158,co,1.0,b WC 14.7 Co,23.3,2.4,1020,17.7,-,3215,HIP,-,WC,0.853,85.3,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
159,co,1.0,b WC 16.74 Co,26.2,2.1,1035,17.5,-,3429,HIP,-,WC,0.8326,83.26,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
160,co,1.0,b WC 12.2 Co,19.7,2.6,1050,17.5,-,3229,HIP,-,WC,0.878,87.8,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
161,co,1.0,b WC 16.27 Co,25.5,1.8,1075,17.1,-,3554,HIP,-,WC,0.8373,83.73,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
162,co,1.0,b WC 10.2 Co,16.7,3.1,1070,16.3,-,3015,HIP,-,WC,0.898,89.8,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
163,co,1.0,b WC 10.32 Co,16.9,2.9,1105,16,-,3547,HIP,-,WC,0.8968,89.68,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
164,co,1.0,b WC 10.93 Co,17.8,1.9,1225,14.3,-,3802,HIP,-,WC,0.8906999999999999,89.07,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
165,co,1.0,b WC 14.52 Co,23.1,1.7,1160,15.2,-,3836,HIP,-,WC,0.8548,85.48,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
166,co,1.0,b WC 9.31 Co,15.3,2.2,1225,13.8,-,3781,HIP,-,WC,0.9068999999999999,90.69,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
167,co,1.0,b WC 10.57 Co,17.3,1.6,1300,13.2,-,3919,HIP,-,WC,0.8943000000000001,89.43,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
168,co,1.0,b WC 9.23 Co,15.2,1.7,1300,12.2,-,3912,HIP,-,WC,0.9077,90.77,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
169,co,1.0,b WC 10.9 Co,17.8,1.7,1265,12.5,-,3671,HIP,-,WC,0.8909999999999999,89.1,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
170,co,1.0,b WC 6.35 Co,10.7,1.9,1335,12.7,-,3602,HIP,-,WC,0.9365000000000001,93.65,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
171,co,1.0,b WC 8.18 Co,13.6,1.6,1370,12.5,-,3153,HIP,-,WC,0.9181999999999999,91.82,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
172,co,1.0,b WC 8.01 Co,13.3,1.4,1430,11.8,-,3236,HIP,-,WC,0.9198999999999999,91.99,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
173,co,1.0,b WC 10.24 Co,16.8,1,1440,11.6,-,3353,HIP,-,WC,0.8976000000000001,89.76,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
174,co,1.0,b WC 6.1 Co,10.3,1.5,1450,10.2,-,3133,HIP,-,WC,0.9390000000000001,93.9,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
175,co,1.0,b WC 5.91 Co,10,1.2,1595,10.4,-,3712,HIP,-,WC,0.9409000000000001,94.09,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
176,co,1.0,b WC 13.75 Co,22,0.5,1645,10,-,4271,HIP,-,WC,0.8625,86.25,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
177,co,1.0,b WC 10.3 Co,16.8,0.6,1750,9.4,-,3705,HIP,-,WC,0.897,89.7,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
178,co,1.0,b WC 3.97 Co,6.8,1.1,1710,9.5,-,3464,HIP,-,WC,0.9603,96.03,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
179,co,1.0,b WC 6.27 Co,10.6,0.9,1653,-,-,3174,HIP,-,WC,0.9373,93.73,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
180,co,1.0,b WC 12 Co,19.4,0.8,1326,12.5,10,-,con,1420,WC,0.88,88.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.9575827842660408,1693.15,10.0,WC
181,co,1.0,b WC 12 Co,19.4,0.8,1381,17.3,-,-,con,1400,WC,0.88,88.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
182,co,1.0,b WC 12 Co,19.4,0.9,1386,13.5,-,-,con,1450,WC,0.88,88.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.9745496705596245,1723.15,1.0,WC
183,co,1.0,b WC 12 Co,19.4,1.1,1370,14,-,-,con,1450,WC,0.88,88.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.9745496705596245,1723.15,1.0,WC
184,co,1.0,b WC 12 Co 0 NbC,19.4,-,1269,16.4,10,-,con,1420,NbC,0.88,88.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.9575827842660408,1693.15,10.0,NbC
185,co,1.0,b WC 6 Co,10.1,-,1820,12.2,-,-,con,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
186,co,1.0,b WC 10 Co,16.4,-,1540,14.7,-,-,con,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
187,co,1.0,b WC 10 Co,16.4,3,1200,12,-,-,-,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
188,co,1.0,b WC 10 Co,16.4,-,1366,12.5,30,-,s,1450,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.9745496705596245,1723.15,30.0,WC
189,co,1.0,b WC 12 Co 0.8 C,19.5,0.3,1803,10.8,30,-,HIP,1100,WC,0.88,88.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.7766026638011481,1373.15,30.0,WC
190,co,1.0,b WC 12 Co 0.8 C,19.5,0.7,1502,12.9,30,-,con,1400,WC,0.88,88.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
191,co,1.0,b WC 12 Co,19.4,0.7,1630,10.2,30,-,con,1400,WC,0.88,88.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
192,co,1.0,b WC 12 Co,19.4,0.8,1480,12.2,30,-,con,1400,WC,0.88,88.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
193,co,1.0,b WC 12 Co,19.4,0.4,1675,10.8,30,-,con,1400,WC,0.88,88.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
194,co,1.0,b WC 8 Co,13.3,4,1400,17.7,10,-,HIP,1501,WC,0.92,92.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,1.0033933772587167,1774.15,10.0,WC
195,co,1.0,b WC 6 Co,10.1,0.8,1618,8.8,-,-,-,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
196,co,1.0,b WC 8 Co,13.3,0.8,1424,9.8,-,-,-,-,WC,0.92,92.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
197,co,1.0,b WC 10 Co,16.4,0.8,1327,10.9,-,-,-,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
198,co,1.0,b WC 10 Co,16.4,0.1,1845,10.2,-,-,-,1200,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.833158951446427,1473.15,1.0,WC
199,co,1.0,b WC 15 Co,23.7,-,1417,10.2,30,2450,con,1350,WC,0.85,85.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.9179933829143455,1623.15,30.0,WC
200,co,1.0,b WC 15 Co,23.7,-,1416,9.5,30,2300,con,1400,WC,0.85,85.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
201,co,1.0,b WC 10 Co,16.4,7,1900,9.1,-,-,-,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
202,co,1.0,b WC 18 Co,27.9,7,1450,13,-,-,-,-,WC,0.82,82.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
203,co,1.0,b WC 6 Co,10.1,4.3,1450,12.7,10,2400,con,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
204,co,1.0,b WC 8 Co,13.3,4.3,1250,14.6,10,2700,con,-,WC,0.92,92.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
205,co,1.0,b WC 9 Co,14.9,4.3,1250,14.6,10,2600,con,-,WC,0.91,91.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
206,co,1.0,b WC 10 Co,16.4,4.3,1200,14.6,10,2800,con,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
207,co,1.0,b WC 11 Co,17.9,4.3,1150,15.2,10,2700,con,-,WC,0.89,89.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
